sentence,FOOD,PRICE,SERVICE,AMBIENCE
"제공된 가지 요리는 독특하고 매우 맛있었고 양고기 소시지, 비스킷을 곁들인 정어리, 큰 통새우부터 놀라운 (4가지 피스타치오 아이스크림)까지 신선했습니다. (제가 지금까지 먹은 것 중 가장 맛있고 신선했습니다).",2,0,0,0
제로분위기까지.,0,0,0,1
제조업체가 거래에서 정직할 수 있을까?,1,0,0,0
"제한적메뉴, 그다지 신선하지 않음재료, 얇게 썬 것생선, 쉽게 녹아내리는 것밥.",1,0,0,0
조금 더 비싸지만 내 생각엔 그만한 가치가 있어요,0,2,0,0
조금 더 비쌀 수도 있습니다(28달러).,0,1,0,0
조금 붐비지만 줄을 정말 빨리 섭니다!,0,0,2,0
조금 비싼 편이지만 일요일 아침에 정말 딱 맞는 곳입니다!,0,1,0,0
"조금 비싼 편이지만, 효과적인 품목이라면 언제나 더 비싼 값을 치러야 합니다.",0,1,0,0
"조식 뷔페 별로에요, 그리고 위치는 좀 별로에요.",1,0,0,0
"조심하세요. 호박 향 라떼라고 적혀 있는데, 컵에서 거품이 생기면 그렇게 설계된 것입니다.",2,0,0,0
조용하고 아늑한 곳이에요. 규모는 작지만 6명(혹은 그 이상)이 머물기에는 충분해요.,0,0,0,2
조회수가 레이의에 대한 세 번째로 좋은 점이라는 걸 알았을 때의 기쁜 놀라움을 상상해 보세요!,0,0,0,2
좋다먹는다.,2,0,0,0
좋습니다. 홍콩의 객실은 매우 작지만 여기는 너무 작은 것 같습니다. 그 외에는 컨시어지 서비스는 좋았고 위치는 가우룽과 나단 로드에 비해서는 괜찮습니다. 제가 지불한 금액과 모든 것을 고려하면요.,0,0,2,0
좋습니다와인 한 병.,2,0,0,0
좋습니다위치 그리고 매우 좋습니다객실.,0,0,0,2
좋습니다위치.,0,0,0,2
좋습니다제품.,2,0,0,0
좋습니다커피. 공정무역 제품이라 향과 복잡하면서도 단순한 맛을 흡입하면서 작은 방법으로 지구와 그 주민들에게 도움을 주었다는 사실을 알면서 더욱 기분이 좋아집니다.,2,0,0,0
좋아요 - 아이들은 주말을 좋아했지만 그게 요점이에요 - 여전히 비용을 고려하면 어른들에게 더 나은 음식을 제공할 수 있을 것 같아요,0,0,2,0
"좋아요 사케, 좋아요 음식 – 솔직히 저는 일본 음식에 대해 전혀 잘 모르겠어요.",2,0,0,0
좋아요 쿠키.,2,0,0,0
좋아요. 기름진 부분은 상관없어요(대부분이 그런 식으로 조리되니까요). 하지만 너무 밋밋했어요.,1,0,0,0
좋아요. 하지만 호텔은 관광하기에는 이상적인 위치에 있어요.,0,0,0,2
"좋아요분위기, 사람이 많아요.",0,0,0,2
좋아요핫도그.,2,0,0,0
"좋은 가격, 좋은 거래, 좋은 시리얼.",2,2,0,0
"좋은 가치, 좋은 위치 2박을 예약했는데, 2일차 아침 식사와 첫날 저녁 식사가 포함되어 있었고, 가격은 179유로였습니다. 저녁 식사 정말 끔찍했습니다. 새로운 요리라고 하지만 맛없는 음식을 조금만 제공하기 위한 핑계일 뿐이었습니다.",1,0,0,2
"좋은 가치, 훌륭한 위치 2004년 기념일 주말에 몬티첼로에 머물렀습니다.",0,0,0,2
좋은 가치와 위치 2005년 12월에 Ilima에서 3박박에 110달러을 보냈습니다.,0,0,0,2
좋은 강과 뉴욕의 전망,0,0,0,2
"좋은 경험, 적당한 가격, 훌륭한 숙박 시설, 다만 라운지서비스는 끔찍했어요...",0,0,1,0
좋은 맥주,2,0,0,0
"좋은 분위기, 매우 즐거운 서비스 그리고 맛있는 디저트였습니다.",2,0,2,2
좋은 분위기서비스,0,0,2,0
좋은 소식은 이곳이 거리 공연자 등 흥미로운 볼거리가 있는 편리한 관광 지역이라는 것입니다.,0,0,0,2
좋은 위치 위치에 있고 많은 상점과 레스토랑과 가깝습니다.,0,0,0,2
좋은 위치를 갖춘 훌륭하고 고전적인 호텔,0,0,0,2
좋은 음식 커피, 2,0,0,0
"좋은 장소, 좋은 가치.",0,2,0,2
좋은 재료의 맛을 느껴보세요.,2,0,0,0
좋은 점은 객실이 깨끗하고 편안했고 연회 음식이 매우 훌륭했다는 것입니다.,2,0,2,0
좋은 점은 일찍 체크인하는 것을 허락해 주었고 방이 깨끗했다는 점입니다.,0,0,2,0
좋은 품질과 저렴한 식사을 찾는다면 이곳이 바로 그곳입니다.,2,2,0,0
"좋은 호텔 하룻밤만 묵었어요. 좋은 호텔, 부두까지 가는 좋은 위치예요.",0,0,0,2
좋은 호텔 하지만 끔찍한 컨시어지 및 데스크 직원,0,0,1,0
좋은 호텔편의 시설과 친절하고 도움이 되는직원 덕분에 저는 제 사업을 마무리하고 버번 스트리트에서 유명해진 나이트라이프를 즐길 수 있었습니다.,0,0,2,0
"좋음 객실과 위치 피렌체에서 하룻밤만 묵었기 때문에 관광지와 기차역에 가까워서 이곳을 선택했고, 이곳에서 받은 훌륭한 리뷰에 기반을 두었습니다.",0,0,0,2
"좋음 스프레드, 훌륭함 음료 선택 및 베이글 정말 맛있음.",2,0,0,0
좋음 위치,0,0,0,2
좋음 위치 하지만 안쪽 방을 구하세요,0,0,0,2
"좋음 위치, 친절한 매니저",0,0,2,2
좋음 음료.,2,0,0,0
좋은 서비스.,0,0,2,0
"좋음 초밥, 비싼 가격",2,1,0,0
"좋음 프런트 데스크, 카페와 트라토리아가 가까움, 기차역까지 걸어서 금방 -",0,0,2,2
"좋음 호텔, 훌륭함 위치 브로드웨이 쇼장과 가까움.",0,0,0,2
"좋음, 빠름서비스.",0,0,2,0
좋음아침 식사 그리고 기차역에서 가까워서 훌륭함위치 그리고 피렌체의 모든 명소에 쉽게 접근할 수 있음.,2,0,0,2
"좋음위치 - 더러움 욕실 5성급호텔이어야 했는데, 정확히 5성급이라고 부를 만한 곳은 아니었습니다.",0,0,0,2
좋음위치 및 가치,0,0,0,2
"좋음위치, 수동적-공격적서비스",0,0,0,2
"좋음위치, 편안함, 훌륭함아침 식사.",2,0,0,2
좋음위치.,0,0,0,2
"좋음음식, 훌륭함서비스, 보통 가격(스트립 기준)",2,0,2,0
좋음음식.,2,0,0,0
"좋음음악, 훌륭함음식, 빠름서비스, 저렴한 가격.",2,2,2,2
좋음호텔 - 좋음위치,0,0,0,2
좋음호텔 좋음위치,0,0,0,2
"좋음호텔, 좋음위치 2004년 11월에 시드니로 가는 길에 며칠 동안 이곳에 머물렀습니다.",0,0,0,2
좌석 나무 벤치에 벽에 기대어 앉으면 불편해요.,0,0,0,1
"좌석은 항상 정각에 나오지만, 저녁에는 식당이 꽉 찹니다.",0,0,2,0
죄책감 없이 놀라운 맛을 느낄 수 있습니다.,2,0,0,0
주말에는 몇 시간 정도 기다려야 할 수도 있습니다.,0,0,0,0
"주말에는 조금 붐빌 수도 있지만, 분위기는 좋고 이 지역에서 찾을 수 있는 프랑스 음식 중 최고입니다.",2,0,0,2
주문을 받았는데 유효기간이 만료되었습니다.,1,0,0,0
주문이 도착했을 때 배송 및 포장 모두 완벽했고 주문의 어느 부분도 손상되지 않았습니다.,2,0,0,0
"주방 음식이 맛있는 반면, 초밥은 세상 최고입니다.",2,0,0,0
"주변을 둘러보니, 멋진 사람들이 눈에 띄려고 애쓰는 클럽하우스가 아니라, 진짜 레스토랑에서 진짜 식사를 즐기는 뉴요커들로 가득 찬 방이 보였습니다.",2,0,0,2
"주어진 번호를 그대로 두었어야 했는데 매니저는 도움이 되지 않았고, 공감하지 않았으며, 거만했습니다!",0,0,1,0
"주요 고속도로, 아메리칸 콘서트 센터, 다운타운에 접근이 편리합니다.",0,0,0,2
"주요 쇼핑가와 가깝고, 메인 광장과 주요 레스토랑가까지 도보로 약 10~15분 거리에 있습니다.",0,0,0,2
주의 - 최고를 사랑하는 사람들에게는 진짜입니다.음식,2,0,0,0
"주인과 직원 모두 일본인이고, 그게 전체적인 분위기를 더해줍니다. 분위기",0,0,0,2
주인은 매우 즐겁고 맥주 종류는 머물러볼 만한 가치가 있습니다.,0,0,2,0
주인은 불만을 제기하는 손님에게 호전적입니다.,0,0,1,0
주인은 정말로 고객의 모든 필요를 채워줍니다.,0,0,2,0
죽은 파리로 가득 차 있으니까요.,1,0,0,0
"준비하기 매우 쉽고, 원하시면 햄, 베이컨 조각, 조개, 야채 등을 넣어서 다양하게 변형할 수도 있습니다.",2,0,0,0
중독성이 있어요.,2,0,0,0
중심부에 위치하고 깨끗하고 친절했습니다.,0,0,2,2
"지금까지 머물렀던 호텔 중 가장 좋은 호텔입니다. 이 호텔은 정말 훌륭합니다. 위치가 완벽합니다(주요 쇼핑가까지 도보 10분, 자금성/천안문 광장까지 도보 15~20분). 영어를 잘하는 직원들이 매우 효율적이고 친절하며 도움이 됩니다. 그리고 객실/레저 시설이 훌륭합니다.",0,0,2,2
"지난 3개월 동안 셰프와 직원이 바뀌었는데, 나아지지 않았습니다.",1,0,1,0
"지난달에 다시 주문하기로 했는데 이 제품의 포장에는 더 이상 ""글루텐 없음""이라고 적혀 있지 않고 밀만 포함되어 있었습니다.",1,0,0,0
지난번에 갔을 때도 너무 비싼 요금을 청구했었어요.,0,0,1,0
지난번에 방문했을 때 오리 가슴살 스페셜을 먹었는데 정말 맛있었습니다.,2,0,0,0
지난번에 여기에서 두 번 주문했는데 음식은 너무 매워서 거의 먹을 수 없었고 매운맛은 요리의 맛을 망쳤습니다.,1,0,0,0
지방 함량을 줄여서 예전만큼 맛있지는 않지만 여전히 꽤 맛있습니다. (보모 국가[big razzzzzberry]에 감사드립니다. 더 무슨 말을 할 수 있을까요?,2,0,0,0
지위피크는 매우 훌륭한 제품입니다.,2,0,0,0
지지적인 가족 - 좋아요 직원,0,0,2,0
"지하철역까지 단 두 블록, 에펠탑까지 도보로 5분 거리입니다.",0,0,0,2
지하철역도 근처에 있어요.,0,0,0,2
"직원 괜찮음, 깨끗함호텔, 매우 현대적, 훌륭함샤워, 무료인터넷.",0,0,2,0
"직원 우리가 먹은 음식은 모두 훌륭했고, 특히 마디그라 주말을 겨냥한 가격이 정말 훌륭했습니다.",2,2,2,0
직원 정말 친절하고 도움이 많았습니다.,0,0,2,0
"직원, 특히 컨시어지 크리스는 환영받는 기분을 느끼게 하기 위해 의무 이상의 노력을 기울였습니다.",0,0,2,0
직원들은 도움을 주기 위해 최선을 다합니다.,0,0,2,0
"직원들은 매우 세심했고, 호텔의 서비스 기준에 맞춰서 모든 요청이 당연히 충족되었습니다.",0,0,2,0
직원들은 매우 친절합니다.,0,0,2,0
"직원들은 모두 정중하고 효율적이었고, 바서비스는 훌륭했습니다.",0,0,2,0
직원들은 친절하고 도움이 됩니다.,0,0,2,0
"직원들은 훌륭했고, 우리의 모든 예약과 준비를 도와주었습니다.",0,0,2,0
직원들의 태도는 점점 더 나빠지는 것 같습니다.,0,0,1,0
직원들이 친절합니다.,0,0,2,0
직원분 너무 훌륭해요!!!,0,0,2,0
직원분들이 매우 친절합니다.,0,0,2,0
직원분들이 매우 친절했습니다.,0,0,2,0
직원분들이 친절하시고 깨끗하고 좋았어요,0,0,2,0
직원에 대한 비판을 위한 참고사항... 프랑스어로 몇 마디 사려 깊게 말하면 서비스 면에서 상당한 이점을 얻을 수 있습니다.,0,0,1,0
직원에게 과다 지급하지 않는 것 같아요...,0,0,0,0
직원은 괜찮지만 여기의 객실은 너무 작아서 믿기 어려울 정도입니다.,0,0,2,0
직원은 그보다 더 친절하고 도움이 될 수 없었습니다.,0,0,2,0
직원은 뉴욕에서 본 사람 중 가장 친절했습니다.,0,0,2,0
직원은 다소 친절했지만 실제로 도움을 주는 사람보다는 외모가 더 훌륭했습니다.,0,0,1,0
"직원은 당신을 기억할 것이고, 객실은 당신이 집에 있는 것처럼 편안하게 느낄 수 있도록 만들어 줄 것입니다.",0,0,2,0
직원은 말도 안되는 소리는 아니다.,0,0,2,0
"직원은 매우 거짓이 많고, 그들의 미소 뒤에는 매우 불행한 사람이 숨어 있습니다.",0,0,1,0
직원은 매우 세심하고 현실적입니다.,0,0,2,0
직원은 매우 전문적이었습니다.,0,0,2,0
직원은 매우 친절하고 도움이 되며 모두 영어를 매우 잘하는 것 같습니다.,0,0,2,0
직원은 매우 친절하고 도움이 됩니다.,0,0,2,0
직원은 매우 친절하고 도움이 많았습니다.,0,0,2,0
"직원은 매우 친절하고 도움이 많았습니다. 미니바 열쇠가 부러졌을 때 교체해 주고, 기분 나쁜 변기의 배관 문제를 해결해 주고, 도시를 여행하는 마지막 날에 체크아웃 후에 가방을 안전하게 보관해 주고, 공항까지 셔틀을 준비해 주는 등 많은 도움을 주었습니다.",0,0,2,0
직원은 매우 친절하고 예의 바르고 분명히 중국인이었습니다.,0,0,2,0
"직원은 매우 친절하고, 도움이 되었으며, 전문적이었고, 호텔의 위치는 훌륭했습니다.",0,0,2,2
직원은 매우 친절합니다.,0,0,2,0
직원은 매우 친절했고 객실은 넓고 깨끗했습니다.,0,0,2,0
직원은 매우 친절했고 심지어 우리 아들이 머무는 동안 돌보도록 금붕어를 가져다 주기도 했습니다.,0,0,2,0
직원은 매우 친절했고 아침 식사는 맛있었습니다.,2,0,2,0
직원은 매우 친절했고 음식은 맛있었습니다.,2,0,2,0
"직원은 매우 친절했고, 객실은 꽤 크고 깨끗하며 편안했습니다.",0,0,2,0
"직원은 매우 친절했고, 대중교통 수단 바로 옆에 있고 케이블카에서 몇 블록 떨어져 있었습니다.",0,0,2,2
"직원은 매우 친절했고, 위치는 훌륭했고 지하철도 매우 가까웠습니다. 다만 노트르담과 라틴 지구까지는 도보로 15분밖에 걸리지 않았습니다.",0,0,2,2
"직원은 매우 친절했고, 특히 젊은 직원들이 친절했습니다. 그들은 우리의 숙박에 개인적인 관심을 갖고 문화, 방문 장소 등에 관한 우리의 모든 질문에 답해주었습니다.",0,0,2,0
직원은 매우 친절했습니다. 객실은 깨끗했고 39층에 있는 저희 숙소에서 도시와 토론토 섬의 멋진 전망을 볼 수 있었습니다. 객실,0,0,2,0
직원은 모두 친절하고 도움이 되었으며 전반적으로 좋은 도시로 추천하고 싶습니다. 호텔 하지만 가족보다는 싱글이나 커플에게 더 적합할 듯합니다.,0,0,2,0
직원은 미국인을 싫어해요!,0,0,1,0
직원은 세심하고 효율적입니다.,0,0,2,0
"직원은 언제나, 언제나 저를 도울 준비가 되어 있었습니다.",0,0,2,0
"직원은 여행, 레스토랑, 리버 크루즈 예약에 매우 친절했습니다. 위치도 이상적이었고, 시설도 매우 깨끗했습니다. 앞으로 친구나 가족에게 꼭 추천하고 싶습니다.",0,0,2,2
"직원은 전혀 도움이 되지 않았고, 우리가 신분증을 제시했음에도 불구하고 숙박을 거부하고 객실 요금을 청구했습니다.",0,0,1,0
직원은 정말 친절하고 세심합니다.,0,0,2,0
직원은 정말 친절했고 뉴욕을 방문하는 사람들에게 주저없이 추천하고 싶습니다.,0,0,2,0
직원은 정말 친절했습니다.,0,0,2,0
직원은 정중했습니다.,0,0,2,0
직원은 초기 어려움을 제외하면 친절하고 도움이 되었으며 호텔은 깨끗해 보였습니다.,0,0,2,0
직원은 최고는 아니지만 친절하고 배려심이 많습니다.,0,0,0,0
직원은 친절하고 도움이 되었습니다.,0,0,2,0
직원은 친절하고 도움이 되었으며 호텔은 위치가 매우 좋습니다.,0,0,2,2
직원은 친절하고 도움이 많았습니다.,0,0,2,0
직원은 친절하고 배려심이 많았습니다.,0,0,2,0
직원은 친절하고 서비스 정신이 강한 편이었습니다.,0,0,2,0
"직원은 친절했고 위치는 쇼핑, 식당 등이 가까워서 편리했습니다.",0,0,2,2
직원은 친절했고 장식은 세련되고 다채로웠습니다.,0,0,2,2
"직원은 친절했고, 음식은 정말 맛있었고, 장소는 정말 멋졌어요.",2,0,2,2
